group_id	chrom	start	end	strand	gene_name	psi(control)	psi(epileptic)	delta_psi
g003510	chr15	90943901	90952711	-	Kif21a	0.334951	0.34691	0.011959
g003512	chr15	90943901	90952711	-	Kif21a	0.713064	0.704244	-0.00881986
g003510	chr15	90943901	90956295	-	Kif21a	0.212628	0.203661	-0.00896698
g003513	chr15	90943901	90956295	-	Kif21a	0.168771	0.169562	0.000790815
g003511	chr15	90948338	90949006	-	Kif21a	0.63336	0.602615	-0.0307453
g003512	chr15	90949044	90952711	-	Kif21a	0.138841	0.146577	0.00773514
g003514	chr15	90949044	90952711	-	Kif21a	0.0901296	0.108851	0.0187218
g003512	chr15	90951374	90952711	-	Kif21a	0.148095	0.149179	0.00108472
g003513	chr15	90949044	90956295	-	Kif21a	0.518778	0.486163	-0.0326152
g003514	chr15	90949044	90956295	-	Kif21a	0.90987	0.891149	-0.0187218
g003513	chr15	90952818	90956295	-	Kif21a	0.31245	0.344275	0.0318244
g003515	chr15	90959748	90964975	-	Kif21a	0.950557	0.950904	0.000346401
g003515	chr15	90959748	90965467	-	Kif21a	0.0494425	0.0490961	-0.000346401
g003516	chr15	90959748	90965467	-	Kif21a	0.0513721	0.053481	0.00210889
g003516	chr15	90964995	90965467	-	Kif21a	0.948628	0.946519	-0.00210889
g003517	chr15	90972715	90976471	-	Kif21a	0.274422	0.287921	0.0134991
g003517	chr15	90972715	90980795	-	Kif21a	0.725578	0.712079	-0.0134991
g003518	chr15	90972715	90980795	-	Kif21a	0.789464	0.788631	-0.000833008
g003518	chr15	90976509	90980795	-	Kif21a	0.210536	0.211369	0.000833008
g003519	chr15	93286562	93317539	-	Yaf2	0.473135	0.46347	-0.00966464
g003519	chr15	93286562	93336340	-	Yaf2	0.526865	0.53653	0.00966464
g003520	chr15	93286562	93336340	-	Yaf2	0.542152	0.559808	0.0176557
g003520	chr15	93317608	93336340	-	Yaf2	0.457848	0.440192	-0.0176557
g003521	chr15	93386283	93387577	-	Zcrb1	0.0957432	0.0800852	-0.015658
g003521	chr15	93386286	93387577	-	Zcrb1	0.904257	0.919915	0.015658
g003522	chr15	93391158	93391454	-	Zcrb1	0.942145	0.952656	0.0105109
g003522	chr15	93391158	93395587	-	Zcrb1	0.0578546	0.0473436	-0.0105109
g003523	chr15	93391158	93395587	-	Zcrb1	0.149812	0.129267	-0.0205452
g003523	chr15	93391565	93395587	-	Zcrb1	0.702345	0.706989	0.00464433
g003524	chr15	93391565	93395587	-	Zcrb1	0.679138	0.602297	-0.076841
g003523	chr15	93393764	93395587	-	Zcrb1	0.147844	0.163745	0.0159008
g003524	chr15	93391565	93393707	-	Zcrb1	0.320862	0.397703	0.076841
g003525	chr15	93512633	93595694	-	Prickle1	0.334282	0.331127	-0.00315498
g003525	chr15	93512636	93595694	-	Prickle1	0.665718	0.668873	0.00315498
g003526	chr15	94588305	94589337	-	Twf1	0.0288807	0.0464002	0.0175195
g003526	chr15	94588305	94589752	-	Twf1	0.971119	0.9536	-0.0175195
g003527	chr15	95346887	95374728	-	Nell2	0.9986	0.998997	0.000396967
g003527	chr15	95346887	95429878	-	Nell2	0.00139994	0.00100297	-0.000396967
g003528	chr15	95346887	95429878	-	Nell2	0.00147324	0.00103212	-0.000441122
g003528	chr15	95385156	95429878	-	Nell2	0.998527	0.998968	0.000441122
g003529	chr15	95429980	95431539	-	Nell2	0.996067	0.994973	-0.00109397
g003529	chr15	95429980	95432595	-	Nell2	0.00393323	0.0050272	0.00109397
g003530	chr15	95429980	95432595	-	Nell2	0.00351401	0.00505352	0.00153951
g003530	chr15	95431667	95432595	-	Nell2	0.996486	0.994946	-0.00153951
g003531	chr15	95527886	95528231	-	Nell2	0.214817	0.211916	-0.00290078
g003531	chr15	95527886	95528476	-	Nell2	0.554153	0.569492	0.0153392
g003531	chr15	95527886	95528608	-	Nell2	0.23103	0.218592	-0.0124384
g003532	chr15	96415151	96415729	-	Scaf11	0.717348	0.714684	-0.00266431
g003532	chr15	96415151	96415777	-	Scaf11	0.282652	0.285316	0.00266431
g003533	chr15	96624169	96641054	-	Slc38a1	0.170786	0.231215	0.060429
g003533	chr15	96624169	96642128	-	Slc38a1	0.32654	0.301128	-0.0254117
g003533	chr15	96624169	96642491	-	Slc38a1	0.502675	0.467657	-0.0350173
g003534	chr15	96695509	96697922	-	Slc38a2	0.953253	0.901816	-0.0514374
g003534	chr15	96695509	96698182	-	Slc38a2	0.0467467	0.0981841	0.0514374
g003535	chr15	96695509	96698182	-	Slc38a2	0.039589	0.0897605	0.0501715
g003535	chr15	96698037	96698182	-	Slc38a2	0.960411	0.91024	-0.0501715
g003536	chr15	98142810	98145601	-	Asb8	0.340805	0.296738	-0.0440671
g003536	chr15	98142814	98145601	-	Asb8	0.659195	0.703262	0.0440671
g003537	chr15	98520425	98524459	-	Kansl2	0.542856	0.438956	-0.103899
g003537	chr15	98520425	98524561	-	Kansl2	0.457144	0.561044	0.103899
g003538	chr15	98658435	98662778	-	Ddx23	0.161298	0.163776	0.00247795
g003538	chr15	98658435	98662823	-	Ddx23	0.838702	0.836224	-0.00247795
g003539	chr15	98742829	98762725	-	Arf3	0.0282153	0.0279386	-0.000276695
g003539	chr15	98742829	98762980	-	Arf3	0.971785	0.972061	0.000276695
g003540	chr15	98807194	98807605	-	Ddn	0.00914436	0.00873146	-0.000412895
g003540	chr15	98807200	98807605	-	Ddn	0.990856	0.991269	0.000412895
g003541	chr15	98825733	98830887	-	Prkag1	0.152439	0.172413	0.0199743
g003541	chr15	98825733	98831430	-	Prkag1	0.847561	0.827587	-0.0199743
g003542	chr15	98931692	98950088	-	.	0.36251	0.373497	0.0109867
g003542	chr15	98931695	98950088	-	.	0.63749	0.626503	-0.0109867
g003543	chr15	99521236	99524701	-	Faim2	0.188226	0.189272	0.00104556
g003543	chr15	99521272	99524701	-	Faim2	0.811774	0.810728	-0.00104556
g003544	chr15	99736436	99737547	-	Cers5	0.899686	0.845968	-0.0537179
g003544	chr15	99736436	99738665	-	Cers5	0.100314	0.154032	0.0537179
g003545	chr15	99736436	99738665	-	Cers5	0.139292	0.195432	0.0561407
g003545	chr15	99737653	99738665	-	Cers5	0.860708	0.804568	-0.0561407
g003546	chr15	99751341	99771888	-	Cers5	0.1371	0.126615	-0.0104848
g003546	chr15	99751341	99772183	-	Cers5	0.8629	0.873385	0.0104848
g003547	chr15	100578618	100579876	-	Pou6f1	0.810216	0.830601	0.0203849
g003547	chr15	100578618	100580810	-	Pou6f1	0.189784	0.169399	-0.0203849
g003548	chr15	100578618	100580810	-	Pou6f1	0.171512	0.132484	-0.039028
g003548	chr15	100580044	100580810	-	Pou6f1	0.828488	0.867516	0.039028
g003549	chr15	100586125	100586644	-	Pou6f1	0.220132	0.203887	-0.0162449
g003549	chr15	100586128	100586644	-	Pou6f1	0.779868	0.796113	0.0162449
g003550	chr15	100586772	100587789	-	Pou6f1	0.822292	0.828084	0.00579265
g003550	chr15	100586869	100587789	-	Pou6f1	0.177708	0.171916	-0.00579265
g003551	chr15	100720235	100729303	-	Galnt6	0.780005	0.697374	-0.0826318
g003551	chr15	100720235	100729307	-	Galnt6	0.219995	0.302626	0.0826318
g003552	chr15	101223633	101223877	-	RP23-195I24.2	0.136856	0.211658	0.074802
g003552	chr15	101223633	101224612	-	RP23-195I24.2	0.863144	0.788342	-0.074802
g003553	chr15	102131943	102132718	-	Spryd3	0.330056	0.338167	0.00811105
g003553	chr15	102131943	102133416	-	Spryd3	0.669944	0.661833	-0.00811105
g003554	chr15	102177786	102178527	-	Csad	0.582465	0.663756	0.0812914
g003554	chr15	102177786	102178781	-	Csad	0.417535	0.336244	-0.0812914
g003555	chr15	102177786	102178781	-	Csad	0.348519	0.326592	-0.0219266
g003555	chr15	102178616	102178781	-	Csad	0.651481	0.673408	0.0219266
g003556	chr15	102510005	102510584	-	Map3k12	0.180937	0.210662	0.0297248
g003556	chr15	102510005	102516788	-	Map3k12	0.819063	0.789338	-0.0297248
g003557	chr15	103213254	103215022	-	Cbx5	0.446868	0.487903	0.0410353
g003557	chr15	103213254	103215268	-	Cbx5	0.135603	0.121987	-0.0136169
g003558	chr15	103213254	103215268	-	Cbx5	0.581367	0.510839	-0.0705282
g003557	chr15	103213254	103239733	-	Cbx5	0.417529	0.39011	-0.0274184
g003558	chr15	103215121	103215268	-	Cbx5	0.418633	0.489161	0.0705282
g003559	chr15	103215121	103215268	-	Cbx5	0.826888	0.815622	-0.0112662
g003559	chr15	103215121	103215264	-	Cbx5	0.173112	0.184378	0.0112662
g003560	chr15	103320400	103323391	-	Zfp385a	0.192909	0.227396	0.0344868
g003560	chr15	103320400	103333065	-	Zfp385a	0.807091	0.772604	-0.0344868
g003561	chr15	103533494	103534350	-	Ppp1r1a	0.74639	0.84115	0.09476
g003561	chr15	103533494	103537795	-	Ppp1r1a	0.25361	0.15885	-0.09476
g003562	chr15	103533494	103537795	-	Ppp1r1a	0.288	0.174944	-0.113056
g003562	chr15	103534410	103537795	-	Ppp1r1a	0.712	0.825056	0.113056
g003563	chr16	3902125	3903466	+	Naa60	0.748063	0.767334	0.0192707
g003563	chr16	3902135	3903466	+	Naa60	0.251937	0.232666	-0.0192707
g003564	chr16	3937614	3937854	+	Cluap1	0.273635	0.292991	0.0193563
g003564	chr16	3937614	3940768	+	Cluap1	0.726365	0.707009	-0.0193563
g003565	chr16	3937614	3940768	+	Cluap1	0.721697	0.72071	-0.00098755
g003565	chr16	3937910	3940768	+	Cluap1	0.278303	0.27929	0.00098755
g003566	chr16	4702308	4705844	+	Dnaja3	0.248017	0.220335	-0.0276825
g003566	chr16	4702308	4706568	+	Dnaja3	0.751983	0.779665	0.0276825
g003567	chr16	4702308	4706568	+	Dnaja3	0.809707	0.821776	0.0120692
g003567	chr16	4705960	4706568	+	Dnaja3	0.190293	0.178224	-0.0120692
g003568	chr16	4726471	4762559	+	Hmox2	0.900181	0.904285	0.0041042
g003568	chr16	4757127	4762559	+	Hmox2	0.0526097	0.0524901	-0.000119606
g003568	chr16	4757170	4762559	+	Hmox2	0.0472095	0.0432249	-0.00398459
g003569	chr16	4886473	4907365	+	Mgrn1	0.134721	0.129766	-0.00495518
g003569	chr16	4886473	4907368	+	Mgrn1	0.865279	0.870234	0.00495518
g003570	chr16	4924532	4926309	+	Mgrn1	0.130759	0.157903	0.0271446
g003570	chr16	4924532	4927675	+	Mgrn1	0.869241	0.842097	-0.0271446
g003571	chr16	4924532	4927675	+	Mgrn1	0.874334	0.852792	-0.0215415
g003571	chr16	4926374	4927675	+	Mgrn1	0.125666	0.147208	0.0215415
g003572	chr16	4932298	4934195	+	Mgrn1	0.705662	0.696553	-0.00910906
g003572	chr16	4932298	4936896	+	Mgrn1	0.294338	0.303447	0.00910906
g003573	chr16	4932298	4936896	+	Mgrn1	0.296536	0.304492	0.00795612
g003573	chr16	4934239	4936896	+	Mgrn1	0.703464	0.695508	-0.00795612
g003574	chr16	5050781	5055077	+	Ubn1	0.963539	0.918478	-0.0450606
g003574	chr16	5050781	5053728	+	Ubn1	0.0364614	0.081522	0.0450606
g003575	chr16	5081661	5081894	+	Ubn1	0.557764	0.549488	-0.008276
g003575	chr16	5081661	5084056	+	Ubn1	0.442236	0.450512	0.008276
g003576	chr16	5081661	5084056	+	Ubn1	0.459142	0.49494	0.0357974
g003576	chr16	5081983	5084056	+	Ubn1	0.540858	0.50506	-0.0357974
g003577	chr16	5763911	6173605	+	Rbfox1	0.0796714	0.117448	0.0377769
g003577	chr16	5885864	6173605	+	Rbfox1	0.920329	0.882552	-0.0377769
g003578	chr16	6173667	6487819	+	Rbfox1	0.69934	0.739402	0.0400624
g003578	chr16	6348854	6487819	+	Rbfox1	0.0535939	0.051103	-0.00249095
g003578	chr16	6349227	6487819	+	Rbfox1	0.106283	0.0919781	-0.0143048
g003578	chr16	6349231	6487819	+	Rbfox1	0.140783	0.117517	-0.0232667
g003579	chr16	6487866	6809207	+	Rbfox1	0.965132	0.959749	-0.00538327
g003579	chr16	6636656	6809207	+	Rbfox1	0.0348675	0.0402508	0.00538327
g003580	chr16	6809248	7224311	+	Rbfox1	0.462876	0.377064	-0.0858117
g003580	chr16	7040025	7224311	+	Rbfox1	0.266882	0.372182	0.1053
g003580	chr16	7193877	7224311	+	Rbfox1	0.0148734	0.0277072	0.0128338
g003580	chr16	7217829	7224311	+	Rbfox1	0.255369	0.223047	-0.0323222
g003581	chr16	7224550	7277025	+	Rbfox1	0.971662	0.969986	-0.00167665
g003581	chr16	7224550	7277028	+	Rbfox1	0.0283377	0.0300144	0.00167665
g003582	chr16	7294130	7306408	+	Rbfox1	0.94329	0.952987	0.00969705
g003582	chr16	7294130	7330362	+	Rbfox1	0.0567103	0.0470133	-0.00969705
g003583	chr16	7294130	7330362	+	Rbfox1	0.0687531	0.0580762	-0.0106768
g003583	chr16	7306461	7330362	+	Rbfox1	0.931247	0.941924	0.0106768
g003584	chr16	7306461	7330362	+	Rbfox1	0.899208	0.885829	-0.0133782
g003584	chr16	7306461	7352932	+	Rbfox1	0.100792	0.114171	0.0133782
g003585	chr16	7306461	7352932	+	Rbfox1	0.0974082	0.105585	0.00817648
g003585	chr16	7330442	7352932	+	Rbfox1	0.902592	0.894415	-0.00817648
g003586	chr16	7353064	7363865	+	Rbfox1	0.98099	0.965653	-0.0153364
g003586	chr16	7353064	7375905	+	Rbfox1	0.0190102	0.0343466	0.0153364
g003587	chr16	7353064	7375905	+	Rbfox1	0.023106	0.040404	0.017298
g003587	chr16	7363904	7375905	+	Rbfox1	0.976894	0.959596	-0.017298
g003588	chr16	7375969	7391988	+	Rbfox1	0.478827	0.473435	-0.00539196
g003588	chr16	7375969	7407964	+	Rbfox1	0.521173	0.526565	0.00539196
g003589	chr16	7375969	7407964	+	Rbfox1	0.481293	0.465717	-0.0155761
g003589	chr16	7392040	7407964	+	Rbfox1	0.518707	0.534283	0.0155761
g003590	chr16	7408039	7408420	+	Rbfox1	0.161877	0.146038	-0.0158388
g003590	chr16	7408039	7409691	+	Rbfox1	0.838123	0.853962	0.0158388
g003591	chr16	10595985	10611003	+	Clec16a	0.592426	0.570433	-0.0219931
g003591	chr16	10596033	10611003	+	Clec16a	0.407574	0.429567	0.0219931
g003592	chr16	10731819	10738392	+	Clec16a	0.112495	0.116738	0.00424259
g003592	chr16	10731819	10741614	+	Clec16a	0.887505	0.883262	-0.00424259
g003593	chr16	10731819	10741614	+	Clec16a	0.828782	0.822561	-0.00622077
g003593	chr16	10738515	10741614	+	Clec16a	0.171218	0.177439	0.00622077
g003594	chr16	11066447	11072232	+	Snn	0.991729	0.992497	0.000767432
g003594	chr16	11066474	11072232	+	Snn	0.00827078	0.00750335	-0.000767432
g003595	chr16	11985143	11993994	+	Shisa9	0.173369	0.283306	0.109937
g003595	chr16	11985143	11997053	+	Shisa9	0.826631	0.716694	-0.109937
g003596	chr16	12244763	12252785	+	Shisa9	0.734425	0.726531	-0.00789451
g003596	chr16	12244763	12267424	+	Shisa9	0.265575	0.273469	0.00789451
g003597	chr16	12244763	12267424	+	Shisa9	0.248191	0.248366	0.000174199
g003597	chr16	12252832	12267424	+	Shisa9	0.751809	0.751634	-0.000174199
g003598	chr16	13326571	13332014	+	Mkl2	0.671706	0.518033	-0.153673
g003598	chr16	13326571	13378264	+	Mkl2	0.328294	0.481967	0.153673
g003599	chr16	13326571	13378264	+	Mkl2	0.0667261	0.113081	0.0463548
g003599	chr16	13332076	13378264	+	Mkl2	0.152934	0.124146	-0.0287874
g003599	chr16	13358759	13378264	+	Mkl2	0.78034	0.762773	-0.0175674
g003600	chr16	13594026	13808982	+	Rrn3	0.0676056	0.0717786	0.00417306
g003600	chr16	13806743	13808982	+	Rrn3	0.932394	0.928221	-0.00417306
g003601	chr16	13672078	13685062	+	Bfar	0.982634	0.962448	-0.0201864
g003601	chr16	13672078	13685123	+	Bfar,RP23-331D17.4	0.017366	0.0375523	0.0201864
g003602	chr16	13819436	13826883	+	Ntan1	0.089605	0.0864619	-0.0031431
g003602	chr16	13819436	13827060	+	Ntan1	0.391785	0.402191	0.0104056
g003603	chr16	13819436	13827060	+	Ntan1	0.7252	0.727258	0.00205762
g003602	chr16	13819436	13827388	+	Ntan1	0.51861	0.511347	-0.00726251
g003604	chr16	13819436	13827388	+	Ntan1	0.385161	0.37504	-0.0101202
g003603	chr16	13826985	13827060	+	Ntan1	0.2748	0.272742	-0.00205762
g003604	chr16	13827125	13827388	+	Ntan1	0.614839	0.62496	0.0101202
g003605	chr16	13829078	13831118	+	Ntan1	0.890233	0.889946	-0.000287573
g003605	chr16	13829078	13831607	+	Ntan1	0.109767	0.110054	0.000287573
g003606	chr16	13829078	13831607	+	Ntan1	0.120681	0.122165	0.00148467
g003606	chr16	13831171	13831607	+	Ntan1	0.879319	0.877835	-0.00148467
g003607	chr16	13831660	13832110	+	Ntan1	0.010978	0.00828346	-0.00269457
g003607	chr16	13831660	13832337	+	Ntan1	0.989022	0.991717	0.00269457
g003608	chr16	13832434	13834681	+	Ntan1	0.776793	0.798387	0.021594
g003608	chr16	13832434	13835135	+	Ntan1	0.223207	0.201613	-0.021594
g003609	chr16	13832434	13835135	+	Ntan1	0.226994	0.215095	-0.0118991
g003609	chr16	13834794	13835135	+	Ntan1	0.773006	0.784905	0.0118991
g003610	chr16	13903280	13944666	+	Mpv17l	0.178844	0.170427	-0.00841679
g003610	chr16	13940711	13944666	+	Mpv17l	0.141352	0.151816	0.0104643
g003610	chr16	13941023	13944666	+	Mpv17l	0.59327	0.597437	0.00416705
g003611	chr16	13941023	13944666	+	Mpv17l	0.903373	0.913162	0.00978936
g003610	chr16	13942173	13944666	+	Mpv17l	0.0865341	0.0803196	-0.00621455
g003611	chr16	13941023	13942120	+	Mpv17l	0.0966275	0.0868381	-0.00978936
g003612	chr16	13986893	14049383	+	RP23-231E23.4	0.993783	0.995878	0.00209416
g003612	chr16	13986893	14088946	+	RP23-231E23.4	0.00621665	0.00412249	-0.00209416
g003613	chr16	13986893	14088946	+	RP23-231E23.4	0.00367568	0.00275558	-0.000920109
g003613	chr16	14049506	14088946	+	RP23-231E23.4	0.996324	0.997244	0.000920109
g003614	chr16	14094003	14095904	+	RP23-231E23.4	0.98298	0.987147	0.00416701
g003614	chr16	14094003	14095911	+	RP23-231E23.4	0.0170201	0.0128531	-0.00416701
g003615	chr16	16304703	16306463	+	Yars2	0.842281	0.778855	-0.0634266
g003615	chr16	16304703	16306498	+	Yars2	0.157719	0.221145	0.0634266
g003616	chr16	16306618	16307210	+	Yars2	0.981658	0.972475	-0.00918268
g003616	chr16	16306599	16307210	+	Yars2	0.0183421	0.0275248	0.00918268
g003617	chr16	16870829	16877832	+	Top3b	0.382075	0.452116	0.0700406
g003617	chr16	16871055	16877832	+	Top3b	0.617925	0.547884	-0.0700406
g003618	chr16	17038434	17043686	+	Mapk1	0.122131	0.132383	0.0102527
g003618	chr16	17038439	17043686	+	Mapk1	0.877869	0.867617	-0.0102527
g003619	chr16	17277891	17277972	+	Tmem191c	0.698861	0.720023	0.0211622
g003619	chr16	17277891	17282815	+	Tmem191c	0.301139	0.279977	-0.0211622
g003620	chr16	17505016	17505684	+	Aifm3	0.925241	0.910102	-0.0151388
g003620	chr16	17505016	17507127	+	Aifm3	0.0747595	0.0898982	0.0151388
g003621	chr16	17505016	17507127	+	Aifm3	0.086798	0.119223	0.0324249
g003621	chr16	17506334	17507127	+	Aifm3	0.572373	0.609532	0.0371595
g003622	chr16	17506334	17507127	+	Aifm3	0.705443	0.740368	0.0349245
g003621	chr16	17506919	17507127	+	Aifm3	0.340829	0.271245	-0.0695843
g003622	chr16	17506334	17506899	+	Aifm3	0.294557	0.259632	-0.0349245
g003623	chr16	17509218	17509626	+	Lztr1	0.943972	0.944692	0.000720078
g003623	chr16	17509430	17509626	+	Lztr1	0.0560281	0.055308	-0.000720078
g003624	chr16	17632057	17635482	+	Smpd4	0.739716	0.66667	-0.0730456
g003624	chr16	17632057	17638496	+	Smpd4	0.260284	0.33333	0.0730456
g003625	chr16	17632057	17638496	+	Smpd4	0.376233	0.451629	0.0753967
g003625	chr16	17635568	17638496	+	Smpd4	0.623767	0.548371	-0.0753967
g003626	chr16	17648126	17648795	+	Ccdc74a	0.662439	0.613033	-0.0494057
g003626	chr16	17648126	17649995	+	Ccdc74a	0.0979984	0.160883	0.0628849
g003626	chr16	17648126	17650367	+	Ccdc74a	0.239562	0.226083	-0.0134792
g003627	chr16	17648126	17650367	+	Ccdc74a	0.539824	0.447728	-0.0920959
g003627	chr16	17650205	17650367	+	Ccdc74a	0.460176	0.552272	0.0920959
g003628	chr16	17759694	17764384	+	Klhl22	0.69594	0.701855	0.00591583
g003628	chr16	17760254	17764384	+	Klhl22	0.30406	0.298145	-0.00591583
g003629	chr16	18065184	18066696	+	Dgcr6	0.0561619	0.0501875	-0.00597443
g003629	chr16	18066599	18066696	+	Dgcr6	0.943838	0.949812	0.00597443
g003630	chr16	18069524	18070082	+	Dgcr6	0.328241	0.32139	-0.0068504
g003630	chr16	18069524	18070091	+	Dgcr6	0.671759	0.67861	0.0068504
g003631	chr16	18251001	18251156	+	Trmt2a	0.786582	0.826188	0.0396053
g003631	chr16	18251001	18251549	+	Trmt2a	0.213418	0.173812	-0.0396053
g003632	chr16	18251001	18251549	+	Trmt2a	0.330192	0.265458	-0.064733
g003632	chr16	18251474	18251549	+	Trmt2a	0.669808	0.734542	0.064733
g003633	chr16	18389390	18396959	+	Arvcf	0.835695	0.654755	-0.18094
g003633	chr16	18392712	18396959	+	Arvcf	0.164305	0.345245	0.18094
g003634	chr16	18400253	18400781	+	Arvcf	0.605482	0.535856	-0.0696258
g003634	chr16	18400253	18401567	+	Arvcf	0.394518	0.464144	0.0696258
g003635	chr16	18400253	18401567	+	Arvcf	0.338302	0.411384	0.0730819
g003635	chr16	18400798	18401567	+	Arvcf	0.661698	0.588616	-0.0730819
g003636	chr16	18499140	18500940	+	RP23-432E14.2	0.514284	0.475801	-0.0384826
g003636	chr16	18499140	18540435	+	Gnb1l	0.485716	0.524199	0.0384826
g003637	chr16	18814936	18815329	+	Ufd1l	0.163303	0.196309	0.033006
g003637	chr16	18814962	18815329	+	Ufd1l	0.836697	0.803691	-0.033006
g003638	chr16	18894836	18895903	+	Hira	0.248967	0.236131	-0.0128356
g003638	chr16	18894836	18896454	+	Hira,RP23-357J7.8	0.751033	0.763869	0.0128356
g003639	chr16	18894836	18896454	+	Hira,RP23-357J7.8	0.763821	0.78179	0.0179693
g003639	chr16	18896046	18896454	+	Hira	0.236179	0.21821	-0.0179693
g003640	chr16	18896564	18897698	+	Hira,RP23-357J7.8	0.925747	0.932801	0.00705448
g003640	chr16	18896773	18897698	+	Hira	0.0742534	0.0671989	-0.00705448
g003641	chr16	18922959	18924337	+	Hira,RP23-357J7.8	0.0130046	0.0283749	0.0153703
g003641	chr16	18922959	18925648	+	Hira,RP23-357J7.8	0.986995	0.971625	-0.0153703
g003642	chr16	18922959	18925648	+	Hira,RP23-357J7.8	0.984432	0.971628	-0.0128037
g003642	chr16	18924443	18925648	+	Hira,RP23-357J7.8	0.0155681	0.0283718	0.0128037
g003643	chr16	20542091	20542197	+	Ap2m1	0.930484	0.94631	0.0158258
g003643	chr16	20542091	20542639	+	Ap2m1	0.0695156	0.0536897	-0.0158258
g003644	chr16	20542091	20542639	+	Ap2m1	0.145526	0.112952	-0.0325737
g003644	chr16	20542294	20542639	+	Ap2m1	0.854474	0.887048	0.0325737
g003645	chr16	20672876	20673599	+	Eif4g1	0.836596	0.791772	-0.044824
g003645	chr16	20672876	20673868	+	Eif4g1	0.163404	0.208228	0.044824
g003646	chr16	20672876	20673868	+	Eif4g1	0.112524	0.132354	0.0198297
g003646	chr16	20673655	20673868	+	Eif4g1	0.887476	0.867646	-0.0198297
g003647	chr16	20674314	20674786	+	Eif4g1	0.845783	0.791344	-0.0544398
g003647	chr16	20674314	20675344	+	Eif4g1	0.154217	0.208656	0.0544398
g003648	chr16	20674314	20675344	+	Eif4g1	0.174461	0.233252	0.0587914
g003648	chr16	20674806	20675344	+	Eif4g1	0.825539	0.766748	-0.0587914
g003649	chr16	20675520	20675730	+	Eif4g1	0.955517	0.952492	-0.0030254
g003649	chr16	20675520	20675760	+	Eif4g1	0.0444825	0.0475079	0.0030254
g003650	chr16	20681578	20681734	+	Eif4g1	0.30405	0.315898	0.0118482
g003650	chr16	20681578	20681737	+	Eif4g1	0.69595	0.684102	-0.0118482
g003651	chr16	20694829	20695739	+	Fam131a	0.18661	0.218617	0.0320067
g003651	chr16	20695177	20695739	+	Fam131a	0.81339	0.781383	-0.0320067
g003652	chr16	20695881	20698922	+	Fam131a	0.976751	0.974915	-0.00183625
g003652	chr16	20696347	20698922	+	Fam131a	0.0232492	0.0250854	0.00183625
g003653	chr16	20718907	20718991	+	Polr2h	0.816365	0.873622	0.0572574
g003653	chr16	20718907	20720519	+	Polr2h	0.183635	0.126378	-0.0572574
g003654	chr16	20718907	20720519	+	Polr2h	0.120822	0.0827426	-0.0380791
g003654	chr16	20719084	20720519	+	Polr2h	0.879178	0.917257	0.0380791
g003655	chr16	20738816	20738904	+	Chrd	0.831097	0.837752	0.00665511
