cluster	status	loglr	df	p	p.adjust	genes
chr11:clu_3265_NA	Success	0.217941053674053	1	0.509116712670367	0.796690690807712	Atpaf2
chr11:clu_3266_NA	Success	0.0432336419016792	2	0.95768760797167	0.985703388282863	Atpaf2
chr11:clu_3267_NA	Success	0.0157779843350028	1	0.859005710713545	0.95333064882965	Atpaf2
chr11:clu_3268_NA	Success	0.300842264734968	1	0.437936022627948	0.749834980010908	Alkbh5
chr11:clu_3269_NA	Success	0.281293020288643	1	0.45322016009976	0.760165030423895	Llgl1
chr11:clu_3270_NA	Success	2.22351957771752	2	0.108227522530832	0.41771368026767	Llgl1
chr11:clu_3271_NA	Success	0.0385249779557455	1	0.781335755413362	0.924865912357579	Llgl1
chr11:clu_3272_NA	Not enough valid samples	NA	NA	NA	NA	Flii
chr11:clu_3273_NA	Success	1.27297834047897	1	0.110576914955528	0.421644000729886	Dhrs7b
chr11:clu_3274_NA	Success	0.275235770777726	2	0.759393059424572	0.916534545732435	Dhrs7b
chr11:clu_3275_NA	Success	2.02108285849988	2	0.132511895728879	0.461881052922855	Tmem11
chr11:clu_3276_NA	Success	5.48268916166353	2	0.00415813275825596	0.0639659422645042	Aldh3a2
chr11:clu_3277_NA	Success	0.825362339553834	1	0.198860327092264	0.548456199149423	Aldh3a2
chr11:clu_3278_NA	Success	0.313808279401314	1	0.428230925890919	0.743080954906443	Rnf112
chr11:clu_3279_NA	Success	1.01931621537324	1	0.153347457650146	0.493166465752657	Rnf112
chr11:clu_3280_NA	Success	23.1772608861074	4	2.07802413982458e-09	8.96068106432967e-07	Rnf112
chr11:clu_3281_NA	Success	0.793104018678008	1	0.207868737158445	0.560036827936181	Mapk7
chr11:clu_3282_NA	Not enough valid samples	NA	NA	NA	NA	Mapk7
chr11:clu_3283_NA	Success	0.156956329859497	1	0.575289087012048	0.830011360559791	B9d1
chr11:clu_3284_NA	Success	1.38865146028093	2	0.249411419153959	0.602635444709697	B9d1
chr11:clu_3285_NA	Success	9.67356442382152	12	0.0804885182356552	0.365065859122898	Epn2
chr11:clu_3286_NA	Success	0.787801124800353	2	0.454843841333447	0.760906908520703	Epn2
chr11:clu_3287_NA	Success	2.3152326507718	2	0.0987432086459161	0.399927870800322	Prpsap2
chr11:clu_3288_NA	Success	2.0720857098338	3	0.246311162481668	0.599371873081025	Prpsap2
chr11:clu_3289_NA	Success	0.00235142953329159	1	0.945326012896954	0.981363426096154	Ulk2
chr11:clu_3290_NA	Success	0.0164890982855468	2	0.983646102761156	0.996416694006237	Ulk2
chr11:clu_3291_NA	Success	1.71931649533889	1	0.0636883680562123	0.324053035167165	Ulk2
chr11:clu_3292_NA	Success	7.81053069755978	1	7.73878125704771e-05	0.00428573706015302	Specc1
chr11:clu_3293_NA	Success	1.7838999668752	1	0.0589103125552808	0.312604183076683	Specc1
chr11:clu_3294_NA	Success	1.05893716089383	2	0.346824232866093	0.682071236368047	Zswim7
chr11:clu_3295_NA	Success	0.305082108722672	2	0.737062852617621	0.906575031159664	Ttc19
chr11:clu_3296_NA	Success	0.0278799283144053	2	0.972505130121345	0.992123486931594	Ttc19
chr11:clu_3297_NA	Success	2.48148449668588	1	0.0258957093028749	0.201931311120921	Ncor1
chr11:clu_3298_NA	Success	0.226378494736196	1	0.50102860348724	0.79278100347835	Ncor1
chr11:clu_3299_NA	Success	1.73988318715374	1	0.0621235097575379	0.321232490230854	Ncor1
chr11:clu_3300_NA	Success	0.268819371375571	1	0.463412958750853	0.766312620353008	Ncor1
chr11:clu_3301_NA	Success	0.0311727318276098	1	0.802826522916138	0.933671197982053	Ncor1
chr11:clu_3302_NA	Success	10.9727233206713	4	0.000205494289073918	0.00849274158874147	Ncor1
chr11:clu_3303_NA	Success	0.21823015691507	1	0.508835877703568	0.796476283415026	Ncor1
chr11:clu_3304_NA	Success	0.863782562314555	2	0.4215644688134	0.738074871380245	Ncor1
chr11:clu_3305_NA	Success	0.252163529783729	2	0.777117645796994	0.923782958427824	Ncor1
chr11:clu_3306_NA	Success	0.0505268146694107	1	0.75056888271374	0.912087974135545	Ncor1
chr11:clu_3307_NA	Success	0.0273678942428432	1	0.815018509564232	0.938194553646586	Ncor1
chr11:clu_3308_NA	Success	0.534321744934459	2	0.58606665805073	0.836139009266039	Ncor1
chr11:clu_3309_NA	Success	0.349742786130264	2	0.704869368581946	0.890482432081723	Ncor1
chr11:clu_3310_NA	Success	0.0522954690620452	1	0.746388374680807	0.910061386830099	Ncor1
chr11:clu_3311_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Ubb
chr11:clu_3312_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr11:clu_3313_NA	Not enough valid samples	NA	NA	NA	NA	NA
chr11:clu_3314_NA	Success	0.999212126472344	3	0.572733821089704	0.82946748437512	Mmgt2
chr11:clu_3315_NA	Not enough valid samples	NA	NA	NA	NA	Zfp287
chr11:clu_3316_NA	Success	0.0661754567741468	1	0.716006876606456	0.896708747771722	Zfp286
chr11:clu_3317_NA	Success	1.53243423032524	1	0.0800016371420921	0.364199808050067	Tvp23b
chr11:clu_3318_NA	Not enough valid samples	NA	NA	NA	NA	Pmp22
chr11:clu_3319_NA	Success	0.107393095251012	1	0.64304162366793	0.86362665499527	Cox10
chr11:clu_3320_NA	Success	0.736844631829342	1	0.224764511902398	0.577742337858194	Elac2
chr11:clu_3321_NA	Success	0.265583824744226	2	0.766758166884486	0.920253088798653	Arhgap44
chr11:clu_3322_NA	Success	1.61585133513927	4	0.519825691510988	0.801921905118912	Arhgap44
chr11:clu_3323_NA	Success	5.55414820337137	7	0.133964447831643	0.463394823292715	Map2k4
chr11:clu_3324_NA	Success	4.3611823535939	2	0.0127632880052924	0.131941683076032	Map2k4
chr11:clu_3325_NA	Success	0.0411145770789858	1	0.774298954406451	0.922661131684331	Zkscan6
chr11:clu_3326_NA	Not enough valid samples	NA	NA	NA	NA	Dnah9
chr11:clu_3327_NA	Success	0.173679743515578	1	0.555611679794268	0.822638299303029	Shisa6
chr11:clu_3328_NA	Success	2.43995464107519	1	0.0271710471604503	0.207120797212077	Adprm
chr11:clu_3329_NA	Success	0.00812270012318095	1	0.898578352510288	0.963452762905948	Gas7
chr11:clu_3330_NA	Success	0.538053693539041	2	0.583883563536033	0.835110324086402	Gas7
chr11:clu_3331_NA	Success	0.318569684644046	1	0.424748575249454	0.74032717099337	Stx8
chr11:clu_3332_NA	Success	0.456540174861402	1	0.339298430208848	0.675717177485792	Myh10
chr11:clu_3333_NA	Success	1.43762508059694	2	0.237491111707566	0.590239643720566	Myh10
chr11:clu_3334_NA	Success	1.10125477345946	2	0.332453667832775	0.670598584031291	Myh10
chr11:clu_3335_NA	Success	1.76995077130528	2	0.170341374302519	0.515351287018493	Ndel1
chr11:clu_3336_NA	Success	0.125061426092714	1	0.616988586743267	0.851984239716796	Ndel1
chr11:clu_3337_NA	Success	1.12186755681142	1	0.13415657053447	0.463480404004926	Rpl26
chr11:clu_3338_NA	Not enough valid samples	NA	NA	NA	NA	Arhgef15
chr11:clu_3339_NA	Success	4.91753858914092	3	0.0200213385512834	0.172573031746315	Arhgef15
chr11:clu_3340_NA	Not enough valid samples	NA	NA	NA	NA	Pfas
chr11:clu_3341_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Pfas
chr11:clu_3342_NA	Success	0.956265232478316	1	0.166682441252741	0.509696986885528	NA
chr11:clu_3343_NA	Success	0.0325392997378913	1	0.798641944257668	0.931720894733298	Ctc1
chr11:clu_3344_NA	Success	0.209980835797694	1	0.516956170010848	0.80047623920595	Ctc1
chr11:clu_3345_NA	Success	0.681820920419483	1	0.242907314648251	0.595757621134638	Tmem107
chr11:clu_3346_NA	Success	7.72262902642558	1	8.4929769732601e-05	0.00461118690959946	Per1
chr11:clu_3347_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Cntrob
chr11:clu_3348_NA	Success	0.984649627573248	1	0.160522261721913	0.501253050699721	Chd3os
chr11:clu_3349_NA	Success	0.0126128617598624	1	0.873805901167616	0.956961485425346	Chd3
chr11:clu_3350_NA	Success	5.25098753077327	4	0.0327697949157808	0.229429992722622	Chd3
chr11:clu_3351_NA	Success	2.48354441784022	2	0.0834469300172644	0.370619302358366	Chd3
chr11:clu_3352_NA	Success	0.387027316770855	1	0.37896563437352	0.708904469907298	Chd3
chr11:clu_3353_NA	Success	0.633392498902595	1	0.260370679683137	0.612728661427597	Chd3
chr11:clu_3354_NA	Success	1.55072515171253	1	0.078222579599463	0.359201198857236	Naa38
chr11:clu_3355_NA	Success	0.190743686599944	1	0.53680829243077	0.812181493453607	Kdm6b
chr11:clu_3356_NA	Not enough valid samples	NA	NA	NA	NA	Kdm6b
chr11:clu_3357_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr11:clu_3358_NA	Success	3.37564954482059	1	0.00936794520617364	0.10876243302262	Efnb3
chr11:clu_3359_NA	Success	0.208360491263534	1	0.518577761548167	0.801306820160087	Efnb3
chr11:clu_3360_NA	Success	0.12551052108563	2	0.882046484291623	0.959209313697989	Trp53
chr11:clu_3361_NA	Success	4.81423804982677	1	0.00191583502958042	0.0374907929110119	Trp53
chr11:clu_3362_NA	Success	0.0370597283175584	1	0.785430654274989	0.926654231652085	Atp1b2
chr11:clu_3363_NA	Success	0.254277077533374	1	0.475765421993443	0.77585067932853	Sat2
chr11:clu_3364_NA	Success	10.3709828315386	3	0.000119097653786301	0.00585392531226511	Mpdu1
chr11:clu_3365_NA	Success	1.06570117103911	2	0.344486226300424	0.680076575558069	Cd68
chr11:clu_3366_NA	Success	0.263584962539881	2	0.768292343597257	0.92035539667783	Senp3
chr11:clu_3367_NA	Not enough valid samples	NA	NA	NA	NA	Tnfsfm13,Tnfsf13
chr11:clu_3368_NA	Not enough valid samples	NA	NA	NA	NA	Tnfsfm13,Tnfsf12
chr11:clu_3369_NA	Success	0.779406651260388	3	0.668764254663597	0.874732272632735	Zbtb4
chr11:clu_3370_NA	Success	0.0357027446564189	1	0.789301274995611	0.927761957110409	Zbtb4
chr11:clu_3371_NA	Success	3.9281051584386	1	0.0050646437017456	0.0716423928997883	Zbtb4
chr11:clu_3372_NA	Success	1.29685817211612	1	0.10728833274276	0.415944356986155	Fgf11
chr11:clu_3373_NA	Success	2.19553695017444	1	0.0361275505513869	0.243251519700402	Fgf11
chr11:clu_3374_NA	Success	4.81810663997203	2	0.00808207493951105	0.0991329590587203	Nlgn2
chr11:clu_3375_NA	Success	0.0259603977635834	2	0.97437367622137	0.992560202941061	Tmem256
chr11:clu_3376_NA	Not enough valid samples	NA	NA	NA	NA	Plscr3
chr11:clu_3377_NA	Success	0.864369582031031	2	0.421317074778133	0.738032741900418	Neurl4
chr11:clu_3378_NA	Success	7.58764213060203e-05	1	0.990171267965646	0.998182266625529	Neurl4
chr11:clu_3379_NA	Success	1.38586270884844	4	0.59672319855236	0.839852542151828	Elp5
chr11:clu_3380_NA	Success	0.00912540958296404	1	0.892536294753531	0.962267573049633	Neurl4
chr11:clu_3381_NA	Success	0.205162905421076	1	0.521804182965117	0.803601658860072	Gps2
chr11:clu_3382_NA	Success	12.743357329593	7	0.000621835842694926	0.0180773065451155	Eif5a
chr11:clu_3383_NA	Success	0.555426433114917	2	0.573827509962631	0.829893036260161	Dlg4
chr11:clu_3384_NA	Success	0.598175573516471	1	0.274052187955562	0.627400199402844	Elp5
chr11:clu_3385_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Elp5
chr11:clu_3386_NA	Success	0.312477851372705	1	0.429211655131507	0.744083313857658	Ctdnep1
chr11:clu_3387_NA	Success	0.044158438034259	1	0.766327903798738	0.920091909211363	Ctdnep1
chr11:clu_3388_NA	Success	0.012599390812511	1	0.873872744427266	0.956961485425346	Gabarap
chr11:clu_3389_NA	Success	4.63984564739326	3	0.0257943477259733	0.201906851881894	Phf23
chr11:clu_3390_NA	Success	0.943392433363897	1	0.169565002931595	0.515002030249519	Phf23
chr11:clu_3391_NA	Success	1.68327366196172	6	0.761631934403918	0.917839338176779	Dlg4
chr11:clu_3392_NA	Success	0.350593406489679	2	0.70427004727989	0.890162620526311	Dlg4
chr11:clu_3393_NA	Success	7.32271910267264	6	0.0232011202554775	0.188536762985817	RP23-198E14.7,RP23-198E14.9
chr11:clu_3394_NA	Success	3.05649129051199	2	0.0470524994771324	0.278011363978917	RP23-198E14.7,RP23-198E14.9
chr11:clu_3395_NA	Success	2.01158851979471	2	0.133775999970532	0.463394823292715	Rnasek,RP23-198E14.9
chr11:clu_3396_NA	Success	0.0220734936179383	1	0.833580381176943	0.944812396389801	Arrb2
chr11:clu_3397_NA	Success	0.0676884971334175	1	0.712920860718085	0.89527340740516	Arrb2
chr11:clu_3398_NA	Success	0.160590628893999	1	0.570898615627307	0.828521104125793	Pld2
chr11:clu_3399_NA	Success	1.72942080885264	3	0.326139588839869	0.666033028004187	Pld2
chr11:clu_3400_NA	Success	0.391398822879978	1	0.376286883637227	0.706758270843806	Mink1
chr11:clu_3401_NA	Success	2.51169117559766	2	0.0811309165289617	0.36707762723643	Mink1
chr11:clu_3402_NA	Success	0.324796001017489	1	0.420258587228365	0.737097250718259	Mink1
chr11:clu_3403_NA	Success	0.26988873731068	2	0.763464434717625	0.919044895004066	Mink1
chr11:clu_3404_NA	Success	4.82740774079139	2	0.00800725125639781	0.0983608228313535	Mink1
chr11:clu_3405_NA	Success	0.341884000424898	1	0.408292238455939	0.728337064444835	Mink1
chr11:clu_3406_NA	Success	0.793901939917419	1	0.207640178918645	0.559780140777221	Mink1
chr11:clu_3407_NA	Success	1.0636110540072	2	0.345206995813196	0.680494573526212	Camta2
chr11:clu_3408_NA	Success	0.002282526471447	1	0.946131777934446	0.981437627703551	Slc25a11
chr11:clu_3409_NA	Success	0.181689268073171	1	0.546635844005524	0.818402082752795	Rnf167
chr11:clu_3410_NA	Success	1.44265444385576	2	0.236299681215805	0.590136475568491	Rnf167
chr11:clu_3411_NA	Success	3.92289799332025	1	0.00509390245398297	0.0718726924590005	Rnf167
chr11:clu_3412_NA	Success	0.842427172088264	1	0.194280671118691	0.545325066728491	Rnf167
chr11:clu_3413_NA	Success	0.0438551780670196	1	0.767108396745903	0.920330654501476	Pfn1
chr11:clu_3414_NA	Success	1.12615481515599	1	0.133415143578416	0.463366862370425	Camta2
chr11:clu_3415_NA	Success	0.717554964623559	4	0.838070362414957	0.946782997587851	Camta2
chr11:clu_3416_NA	Success	0.987466778992484	2	0.372519170151604	0.702880407030216	Camta2
chr11:clu_3417_NA	Not enough valid samples	NA	NA	NA	NA	Inca1
chr11:clu_3418_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Inca1
chr11:clu_3419_NA	Success	1.11733969250645	4	0.69268546738067	0.886680558986777	Kif1c
chr11:clu_3420_NA	Success	0.120360773515898	1	0.623685460562593	0.855398936212414	Kif1c
chr11:clu_3421_NA	Success	1.3218998265329	2	0.26662827301733	0.619811329787388	Kif1c
chr11:clu_3422_NA	Success	0.184633662854594	1	0.5434039094719	0.816151464025219	Kif1c
chr11:clu_3423_NA	Success	0.047660122830564	1	0.75751948854332	0.915354147857447	Kif1c
chr11:clu_3424_NA	Success	2.15224112187889	2	0.116223394888813	0.432993717385971	Rabep1
chr11:clu_3425_NA	Success	1.83091798277474	2	0.160266378452089	0.500877654552861	Rabep1
chr11:clu_3426_NA	Success	0.35239781648454	1	0.401176968652742	0.723922467383149	Nup88
chr11:clu_3427_NA	Success	4.08661146329223	6	0.225685317653432	0.578734144734536	Rpain
chr11:clu_3428_NA	Success	0.527501661868115	1	0.304357583942477	0.64906589562629	Dhx33
chr11:clu_3429_NA	Success	2.44276699840225	4	0.299245344964143	0.645586568138458	Wscd1
chr11:clu_3430_NA	Success	1.62427463448694	2	0.197054559958078	0.546600627622257	Wscd1
chr11:clu_3431_NA	Success	0.000259908444178336	1	0.981810212320229	0.996080640951871	Pitpnm3
chr11:clu_3432_NA	Success	1.87664722131353	4	0.440422068795232	0.752303226428206	RP23-207N15.3
chr11:clu_3433_NA	Success	0.558946791842459	2	0.571810982811863	0.828743301700796	RP23-207N15.3
chr11:clu_3434_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP23-207N15.3
chr11:clu_3435_NA	Success	2.37777442358197	6	0.575526173076487	0.830011360559791	Xaf1
chr11:clu_3436_NA	Success	3.92272377198026	2	0.0197871256595545	0.17095335710236	Tekt1
chr11:clu_3437_NA	Success	6.33635084804479	1	0.000371033011764688	0.0131716719176464	Spns2
chr11:clu_3438_NA	Success	7.56081341572644	2	0.000520451728040697	0.016200804558492	Spns2
chr11:clu_3439_NA	Success	0.0856711377937529	1	0.678921629751282	0.880089166376835	Spns2
chr11:clu_3440_NA	Success	1.44342798737512	2	0.236116963807819	0.590136475568491	Ube2g1
chr11:clu_3441_NA	Success	6.75658595859807	3	0.00364859383527907	0.0583143222504344	Ube2g1
chr11:clu_3442_NA	Success	0.0917657031843362	1	0.668355807299028	0.874473029107115	Ube2g1
chr11:clu_3443_NA	Success	0.193320674900633	2	0.824217625851173	0.941948155285793	Ube2g1
chr11:clu_3444_NA	Success	2.28999947369778	2	0.101266515150662	0.404481760479166	Ankfy1
chr11:clu_3445_NA	Not enough valid samples	NA	NA	NA	NA	Cyb5d2
chr11:clu_3446_NA	Not enough valid samples	NA	NA	NA	NA	Zzef1
chr11:clu_3447_NA	Not enough valid samples	NA	NA	NA	NA	Atp2a3
chr11:clu_3448_NA	Success	1.54705987433726	2	0.212872927812888	0.565771036945778	Camkk1
chr11:clu_3449_NA	Success	2.75322166859576	2	0.0637222382262626	0.324053035167165	Ctns
chr11:clu_3450_NA	Not enough valid samples	NA	NA	NA	NA	Ctns
chr11:clu_3451_NA	Success	0.90254622101304	1	0.179098060692029	0.528066229469885	Aspa
chr11:clu_3452_NA	Success	1.37376973353958	2	0.253150847301213	0.605665032552557	Aspa
chr11:clu_3453_NA	Success	0.536758188550436	1	0.30015252816806	0.646095338615355	Rap1gap2
chr11:clu_3454_NA	Success	14.4306271967232	2	5.40577839303717e-07	9.35537523144996e-05	Rap1gap2
chr11:clu_3455_NA	Success	0.00166728617355716	1	0.953951146385728	0.984253646704082	Cluh
chr11:clu_3456_NA	Success	0.0123774212829062	1	0.874979484497111	0.956961485425346	Cluh
chr11:clu_3457_NA	Success	0.0229563579646879	1	0.830334540592768	0.943613743965517	Pafah1b1
chr11:clu_3458_NA	Success	0.712777423702846	1	0.232491261886131	0.585667556478855	Pafah1b1
chr11:clu_3459_NA	Success	0.688614338391432	1	0.240573769069126	0.593186791230996	Mettl16
chr11:clu_3460_NA	Success	2.09381688136682	2	0.123215936521403	0.445450754663177	Mettl16
chr11:clu_3461_NA	Success	0.983167445082472	3	0.579423343059463	0.83227764851856	Srr
chr11:clu_3462_NA	Success	0.505694216372376	2	0.603086757367756	0.843399770412561	Mnt
chr11:clu_3463_NA	Success	0.0442707077760929	1	0.766039697798438	0.91987702839983	Sgsm2
chr11:clu_3464_NA	Success	1.64005062848491	2	0.193970221623852	0.545184594296635	Sgsm2
chr11:clu_3465_NA	Success	1.3849721202705	3	0.428471558629293	0.743382046268491	Sgsm2
chr11:clu_3466_NA	Success	5.45625833545864	2	0.00426950093569506	0.0649574070930748	Srr
chr11:clu_3467_NA	Success	0.00838319782343433	1	0.896973800349091	0.963055623562091	Smg6
chr11:clu_3468_NA	Success	1.53375588439593	1	0.0798716370504373	0.36375750492214	Ovca2,Dph1
chr11:clu_3469_NA	Success	1.00174170041686	2	0.367239263056478	0.699581694926144	Smyd4
chr11:clu_3470_NA	Not enough valid samples	NA	NA	NA	NA	Smyd4
chr11:clu_3471_NA	Not enough valid samples	NA	NA	NA	NA	Slc43a2
chr11:clu_3472_NA	Not enough valid samples	NA	NA	NA	NA	Slc43a2
chr11:clu_3473_NA	Success	2.86298220591561	2	0.0570982274382138	0.308760427738117	Pitpna
chr11:clu_3474_NA	Success	4.35971739055458	2	0.0127819994529236	0.131941683076032	Inpp5k
chr11:clu_3475_NA	Success	0.303814783187434	1	0.435681718781222	0.748620961405649	Inpp5k
chr11:clu_3476_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Myo1c
chr11:clu_3477_NA	Success	0.0231462485503471	1	0.829644982830528	0.943514623202828	Crk
chr11:clu_3478_NA	Success	0.164559364621255	1	0.566178473563296	0.82620227409005	Ywhae
chr11:clu_3479_NA	Success	0.2646340851486	1	0.466914698449778	0.769299105225528	Doc2b
chr11:clu_3480_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP23-96I9.2
chr11:clu_3481_NA	Success	1.69097498707947	2	0.184339707514802	0.533165592126781	Vps53
chr11:clu_3482_NA	Success	0.188648627913381	1	0.539053260400866	0.813786994041856	Vps53
chr11:clu_3483_NA	Not enough valid samples	NA	NA	NA	NA	Fam57a
chr11:clu_3484_NA	Success	3.59649303754577	3	0.0659945154751721	0.330599390955679	Timm22
chr11:clu_3485_NA	Success	0.1775181075825	1	0.55127600273128	0.820622261297468	Abr
chr11:clu_3486_NA	Success	0.235743039640511	1	0.492304295882907	0.786153745847618	Abr
chr11:clu_3487_NA	Success	0.884275746988351	3	0.621802276086133	0.854476676169976	Abr
chr11:clu_3488_NA	Success	1.12571098210083	1	0.133491685968109	0.463366862370425	Abr
chr11:clu_3489_NA	Success	0.665049310035556	1	0.248787673931469	0.602047689854697	Abr
chr11:clu_3490_NA	Success	0.0671991124144427	1	0.713914696771657	0.895404731224423	Gosr1
chr11:clu_3491_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Ssh2
chr11:clu_3492_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Coro6
chr11:clu_3493_NA	Success	1.19698920808742	3	0.494756522967736	0.78779805181004	Ankrd13b
chr11:clu_3494_NA	Success	1.35351584767847	1	0.0999067318040024	0.4018773860204	Ankrd13b
chr11:clu_3495_NA	Success	9.02011449235579	4	0.00121195566700645	0.0281417630351435	Git1
chr11:clu_3496_NA	Success	3.31577399265029	4	0.156688219422261	0.497074133035139	Taok1
chr11:clu_3497_NA	Success	2.65736792121129	3	0.15014905747926	0.488315427842166	Myo18a
chr11:clu_3498_NA	Not enough valid samples	NA	NA	NA	NA	Myo18a
chr11:clu_3499_NA	Success	5.69441832779853	2	0.00336469375884848	0.0555044295330702	Myo18a
chr11:clu_3500_NA	Success	0.968857411452973	2	0.37951642158346	0.708928908943297	Sez6
chr11:clu_3501_NA	Success	0.0606740143390425	1	0.72757701785458	0.903347627556731	Sez6
